Image,PSNR,Entropy,Enc_Time,Dec_Time,Security
no_tumor_brain (87).jpg,100,7.9471073392695075,0.002009868621826172,0.0,Attack
no_tumor_brain (88).jpg,100,7.871722862082245,0.0,0.0,Attack
no_tumor_brain (89).jpg,100,7.826463759177767,0.0,0.0020122528076171875,Attack
no_tumor_brain (9).jpg,100,7.761788514969228,0.0,0.0012600421905517578,Attack
no_tumor_brain (90).jpg,100,7.938319269558956,0.0,0.0,Attack
no_tumor_brain (91).jpg,100,7.60700318601235,0.0,0.0,Attack
no_tumor_brain (92).jpg,100,7.50977976587871,0.0,0.0,Attack
no_tumor_brain (93).jpg,100,7.823030248786001,0.0,0.0,Attack
no_tumor_brain (94).jpg,100,7.812860819142357,0.0,0.0020143985748291016,Attack
no_tumor_brain (95).jpg,100,7.885571284806963,0.0010120868682861328,0.0,Attack
no_tumor_brain (96).jpg,100,7.8413028615572555,0.0,0.0,Attack
no_tumor_brain (97).jpg,100,7.865904549781485,0.0,0.0,Attack
no_tumor_brain (98).jpg,100,7.697927348994886,0.0,0.0,Attack
no_tumor_brain (99).jpg,100,7.747156787469304,0.0,0.0,Attack
pituitary_brain (1).jpg,100,7.935066174235597,0.0,0.0,Attack
pituitary_brain (10).jpg,100,7.967898478442901,0.0,0.0,Attack
pituitary_brain (11).jpg,100,7.9712834987210055,0.0,0.0,Attack
pituitary_brain (12).jpg,100,7.918902143445237,0.0,0.0015146732330322266,Attack
pituitary_brain (13).jpg,100,7.9091423099556994,0.0,0.002022266387939453,Attack
pituitary_brain (14).jpg,100,7.9352150688133865,0.0,0.0,Attack
pituitary_brain (15).jpg,100,7.903650101832919,0.0,0.0005848407745361328,Attack
pituitary_brain (16).jpg,100,7.795902329783747,0.002010345458984375,0.0,Attack
pituitary_brain (17).jpg,100,7.790832367649546,0.0,0.0,Attack
pituitary_brain (18).jpg,100,7.948850422162937,0.0,0.0,Attack
pituitary_brain (19).jpg,100,7.94427984145247,0.0,0.0,Attack
pituitary_brain (2).jpg,100,7.953845358762362,0.0,0.0,Attack
pituitary_brain (20).jpg,100,7.871591104828952,0.0,0.0,Attack
pituitary_brain (21).jpg,100,7.831888499776438,0.0,0.0,Attack
pituitary_brain (22).jpg,100,7.598349450464013,0.0,0.0,Attack
pituitary_brain (23).jpg,100,7.966792461727206,0.0,0.0,Attack
pituitary_brain (24).jpg,100,7.973452951464387,0.0,0.0,Attack
pituitary_brain (25).jpg,100,7.9609022546188335,0.002007722854614258,0.0,Attack
pituitary_brain (26).jpg,100,7.985293078885939,0.0,0.0,Attack
pituitary_brain (27).jpg,100,7.972920741754583,0.0020134449005126953,0.0,Attack
pituitary_brain (28).jpg,100,7.982836336338924,0.0,0.0,Attack
pituitary_brain (29).jpg,100,7.966374683166811,0.0,0.0,Attack
pituitary_brain (3).jpg,100,7.947549757831476,0.0,0.0,Attack
pituitary_brain (30).jpg,100,7.979566878629046,0.002009153366088867,0.0,Attack
pituitary_brain (31).jpg,100,7.9613235687280905,0.0,0.0,Attack
pituitary_brain (32).jpg,100,7.967122620852083,0.0,0.0,Attack
pituitary_brain (33).jpg,100,7.935589111210278,0.0,0.0,Attack
pituitary_brain (34).jpg,100,7.944519093322284,0.0,0.0,Attack
pituitary_brain (35).jpg,100,7.961429182750645,0.0,0.0020155906677246094,Attack
pituitary_brain (36).jpg,100,7.974099197932354,0.0,0.0,Attack
pituitary_brain (37).jpg,100,7.981483288135149,0.0,0.0,Attack
pituitary_brain (38).jpg,100,7.979962117966693,0.0,0.0,Attack
pituitary_brain (39).jpg,100,7.980127451546655,0.0,0.0,Attack
pituitary_brain (4).jpg,100,7.968279052615705,0.0,0.0,Attack
pituitary_brain (40).jpg,100,7.962463775396494,0.0,0.0,Attack
pituitary_brain (41).jpg,100,7.796814877321621,0.0,0.0,Attack
pituitary_brain (42).jpg,100,7.783071274528419,0.0,0.0,Attack
pituitary_brain (43).jpg,100,7.9644817830159935,0.0,0.0,Attack
pituitary_brain (44).jpg,100,7.9819123575575315,0.0,0.0017638206481933594,Attack
pituitary_brain (45).jpg,100,7.9668925618608775,0.0,0.0,Attack
pituitary_brain (46).jpg,100,7.960659296209021,0.0,0.0,Attack
pituitary_brain (47).jpg,100,7.86251583585556,0.0,0.0,Attack
pituitary_brain (48).jpg,100,7.858256279192988,0.0,0.0,Attack
pituitary_brain (49).jpg,100,7.9811196979822965,0.006933450698852539,0.0,Attack
pituitary_brain (5).jpg,100,7.976477410187907,0.0,0.0,Attack
pituitary_brain (50).jpg,100,7.970075823277508,0.0,0.0,Attack
pituitary_brain (51).jpg,100,7.9814757106717185,0.0,0.0,Attack
pituitary_brain (52).jpg,100,7.969574176803799,0.002008676528930664,0.0,Attack
pituitary_brain (53).jpg,100,7.594620808158654,0.0,0.0,Attack
pituitary_brain (54).jpg,100,7.63312723297063,0.0,0.0,Attack
pituitary_brain (55).jpg,100,7.692312882635363,0.0,0.0,Attack
pituitary_brain (56).jpg,100,7.660260791107609,0.0,0.0,Attack
pituitary_brain (57).jpg,100,7.7927043185941915,0.0,0.0,Attack
pituitary_brain (58).jpg,100,7.767477906228195,0.0,0.0,Attack
pituitary_brain (59).jpg,100,7.735948343293402,0.0,0.0,Attack
pituitary_brain (6).jpg,100,7.8171035071737025,0.0,0.0,Attack
pituitary_brain (60).jpg,100,7.855450808717586,0.0,0.0,Attack
pituitary_brain (61).jpg,100,7.855161411810091,0.0,0.0,Attack
pituitary_brain (62).jpg,100,7.834176777993598,0.0,0.0,Attack
pituitary_brain (63).jpg,100,7.839966696817891,0.0,0.0,Attack
pituitary_brain (64).jpg,100,7.962671448878314,0.0,0.0,Attack
pituitary_brain (65).jpg,100,7.951164329402493,0.0,0.0,Attack
pituitary_brain (66).jpg,100,7.961687555597782,0.0,0.0,Attack
pituitary_brain (67).jpg,100,7.935201033100378,0.0,0.0,Attack
pituitary_brain (68).jpg,100,7.92538262013721,0.0,0.0,Attack
pituitary_brain (69).jpg,100,7.965302712685805,0.0,0.0,Attack
pituitary_brain (7).jpg,100,7.779166899724457,0.0,0.0,Attack
pituitary_brain (70).jpg,100,7.96214995034356,0.0,0.0,Attack
pituitary_brain (71).jpg,100,7.9503076901671035,0.0,0.0,Attack
pituitary_brain (72).jpg,100,7.941555106470052,0.0,0.0,Attack
pituitary_brain (73).jpg,100,7.9002793604439905,0.0,0.0,Attack
pituitary_brain (74).jpg,100,7.832331061506142,0.0,0.0,Attack
pituitary_brain (8).jpg,100,7.899258787883294,0.0,0.0,Attack
pituitary_brain (9).jpg,100,7.993678075474511,0.0,0.0,Attack
