Image,PSNR,Entropy,Enc_Time,Dec_Time,Security
N22.JPG,100,7.73057608830467,0.0,0.0,Attack
N26.JPG,100,7.796744079622645,0.0,0.0,Normal
N3.jpg,100,7.7693380665270375,0.0,0.0,Normal
N5.jpg,100,7.923569644009507,0.0,0.0,Normal
N6.jpg,100,7.967402199518043,0.0,0.0,Attack
no 1.jpg,100,7.67222756351104,0.0,0.0,Attack
no 10.jpg,100,7.711349190857168,0.0,0.0,Attack
no 100.jpg,100,7.636889751791465,0.0,0.0,Attack
no 2.jpg,100,7.669069338525283,0.0,0.0,Attack
no 3.jpg,100,7.838003347452899,0.0,0.0,Attack
no 4.jpg,100,7.761318816244209,0.0,0.0,Normal
no 5.jpeg,100,7.654081095830433,0.0,0.0,Attack
no 6.jpg,100,7.960305265989642,0.0,0.0,Attack
no 7.jpeg,100,7.832621097429133,0.0,0.0,Normal
no 8.jpg,100,7.715492073307504,0.0,0.0,Attack
no 89.jpg,100,7.825897492872256,0.0,0.0,Attack
no 9.png,100,7.593525732610603,0.0,0.0,Attack
no 90.jpg,100,7.82106754942628,0.0,0.0,Attack
no 91.jpeg,100,7.955635503786561,0.0,0.0,Normal
no 92.jpg,100,7.923981361465313,0.002003908157348633,0.0,Attack
no 923.jpg,100,7.860535931683389,0.0,0.0,Normal
no 94.jpg,100,7.610037081729498,0.0,0.0,Attack
no 95.jpg,100,7.903762395940911,0.0,0.0,Normal
no 96.jpg,100,7.8711006645537145,0.0,0.0,Normal
no 97.jpg,100,7.854851477717615,0.0,0.0,Attack
no 98.jpg,100,7.787789190832109,0.0,0.0,Normal
no 99.jpg,100,7.822832924211051,0.0,0.0,Attack
no.jpg,100,7.845536699232197,0.0,0.0,Normal
No11.jpg,100,7.781685111359406,0.0,0.0,Normal
No12.jpg,100,7.981237506291233,0.0,0.0,Normal
No13.jpg,100,7.866264003991729,0.0,0.0,Attack
No14.jpg,100,7.77379906288304,0.0,0.0,Attack
No15.jpg,100,7.939221352350668,0.0,0.0,Normal
No16.jpg,100,7.790002288270253,0.0,0.0,Attack
No17.jpg,100,7.913987559868361,0.0,0.0,Normal
No18.jpg,100,7.859948947899498,0.0,0.0,Attack
No19.jpg,100,7.84601529870247,0.0,0.0,Attack
No20.jpg,100,7.659383977212705,0.0,0.0,Normal
No21.jpg,100,7.832953079614695,0.0,0.0,Normal
No22.jpg,100,7.766704923153651,0.0,0.0,Attack
no_tumor_brain (1).jpg,100,7.723454731241218,0.0010006427764892578,0.0,Normal
no_tumor_brain (10).jpg,100,7.920655314800322,0.0,0.0,Attack
no_tumor_brain (100).jpg,100,7.770874134664134,0.0,0.0,Attack
no_tumor_brain (101).jpg,100,7.67065984016558,0.0,0.0,Normal
no_tumor_brain (102).jpg,100,7.342906257374127,0.0,0.0,Attack
no_tumor_brain (103).jpg,100,7.744617196411491,0.0,0.0010013580322265625,Attack
no_tumor_brain (104).jpg,100,7.589551542099816,0.0,0.0011005401611328125,Attack
no_tumor_brain (105).jpg,100,7.7405953359235475,0.0011036396026611328,0.0,Normal
no_tumor_brain (11).jpg,100,7.851464526934636,0.0,0.0,Attack
no_tumor_brain (12).jpg,100,7.8611580327582935,0.0,0.0,Normal
no_tumor_brain (13).jpg,100,7.942003232564801,0.0,0.0,Attack
no_tumor_brain (14).jpg,100,7.961196381131267,0.0,0.0011057853698730469,Attack
no_tumor_brain (15).jpg,100,7.66760648485607,0.0010008811950683594,0.0,Normal
no_tumor_brain (16).jpg,100,7.673804683738446,0.0,0.0,Normal
no_tumor_brain (17).jpg,100,7.977322146885777,0.0,0.0,Attack
no_tumor_brain (18).jpg,100,7.933570434957716,0.0,0.0,Attack
no_tumor_brain (19).jpg,100,7.950958995891621,0.0,0.0,Normal
no_tumor_brain (2).jpg,100,7.838231346503722,0.0,0.0,Attack
no_tumor_brain (20).jpg,100,7.9657526808581345,0.0,0.0,Normal
no_tumor_brain (21).jpg,100,7.748800418609989,0.0010821819305419922,0.0,Attack
no_tumor_brain (22).jpg,100,7.9041204581629625,0.0,0.0,Attack
no_tumor_brain (23).jpg,100,7.804698362631111,0.0010008811950683594,0.0,Normal
no_tumor_brain (24).jpg,100,7.863636952065945,0.0,0.0,Normal
no_tumor_brain (25).jpg,100,7.901620652285752,0.0,0.0,Attack
no_tumor_brain (26).jpg,100,7.860237107979237,0.0,0.0,Attack
no_tumor_brain (27).jpg,100,7.974731987959265,0.0,0.0,Normal
no_tumor_brain (28).jpg,100,7.879145088897045,0.0,0.0,Attack
no_tumor_brain (29).jpg,100,7.808107376024571,0.0,0.0,Attack
no_tumor_brain (3).jpg,100,7.929407116941359,0.0,0.0,Attack
no_tumor_brain (30).jpg,100,7.598209455416065,0.0,0.0,Attack
no_tumor_brain (31).jpg,100,7.468542118089051,0.0,0.0,Attack
no_tumor_brain (32).jpg,100,7.913252967216641,0.0,0.002009153366088867,Normal
no_tumor_brain (33).jpg,100,7.931792687727183,0.0,0.0,Attack
no_tumor_brain (34).jpg,100,7.868804339380041,0.0,0.0,Attack
no_tumor_brain (35).jpg,100,7.836827882227399,0.0,0.0,Normal
no_tumor_brain (36).jpg,100,7.931188676642527,0.0,0.0005102157592773438,Attack
no_tumor_brain (37).jpg,100,7.820657574748534,0.0011453628540039062,0.0,Attack
no_tumor_brain (38).jpg,100,7.878312429789048,0.0,0.0,Normal
no_tumor_brain (39).jpg,100,7.791449563009516,0.0,0.0,Attack
no_tumor_brain (4).jpg,100,7.387357465023255,0.0,0.0,Attack
no_tumor_brain (40).jpg,100,7.969005350005192,0.0,0.0,Normal
no_tumor_brain (41).jpg,100,7.834799726685327,0.0,0.0,Normal
no_tumor_brain (42).jpg,100,7.7278171402760325,0.0,0.0,Attack
no_tumor_brain (43).jpg,100,7.918693705154396,0.0,0.0,Attack
no_tumor_brain (44).jpg,100,7.946813466834756,0.0,0.0,Normal
no_tumor_brain (45).jpg,100,7.816076425036714,0.0,0.0,Normal
no_tumor_brain (46).jpg,100,7.875301555170582,0.0,0.0,Attack
no_tumor_brain (47).jpg,100,7.8251427545323935,0.0,0.0,Attack
no_tumor_brain (48).jpg,100,7.827126491395759,0.0,0.0,Attack
no_tumor_brain (49).jpg,100,7.83353593097745,0.0,0.0,Normal
